text,term_id,label
Abnormal semicircular canal morphology,HP:0011380,3
Morphological abnormality of the semicircular canal,HP:0011380,3
Aplasia of the semicircular canal,HP:0011381,3
Absent semicircular canal,HP:0011381,3
Enlarged semicircular canal,HP:0011383,3
Dilated semicircular canal,HP:0011383,3
Abnormality of the internal auditory canal,HP:0011384,3
Abnormality of the internal acoustic meatus,HP:0011384,3
Absent internal auditory canal,HP:0011385,3
Narrow internal auditory canal,HP:0011386,3
Enlarged cochlear aqueduct,HP:0011388,3
Dilated cochlear aqueduct,HP:0011388,3
Functional abnormality of the inner ear,HP:0011389,3
Abnormal inner ear morphology,HP:0011390,3
Morphological abnormality of the inner ear,HP:0011390,3
Abnormal inner ear nerve morphology,HP:0011391,3
Morphological abnormality of the nerves of the inner ear,HP:0011391,3
Abnormality of the vestibular nerve,HP:0011392,3
Aplasia of the vestibular nerve.,HP:0011393,3
Absent cranial nerve viii,HP:0011393,3
Absent the eighth cranial nerve,HP:0011393,3
Absent vestribular nerve,HP:0011393,3
Aplasia of cranial nerve VIII,HP:0011393,3
Aplasia of the eighth cranial nerve,HP:0011393,3
Hypoplasia of the vestibular nerve,HP:0011394,3
Hypoplasia of cranial nerve VIII,HP:0011394,3
Hypoplasia of the eighth cranial nerve,HP:0011394,3
Thin vestibular nerve,HP:0011394,3
Aplasia/Hypoplasia of the cochlea,HP:0011395,3
Absent/small cochlea,HP:0011395,3
Absent/underdeveloped cochlea,HP:0011395,3
Tibialis anterior muscle atrophy,HP:0011399,20
Sharp shin sign,HP:0011399,20
Tibialis anterior amyotrophy,HP:0011399,20
Tibialis muscle degeneration,HP:0011399,20
Abnormal CNS myelination,HP:0011400,4
Abnormal formation of myelin sheaths,HP:0011400,4
Demyelinating sensory neuropathy,HP:0011402,4
Abnormal umbilical cord blood vessel morphology,HP:0011403,7
Abnormal umbilical cord blood vessels,HP:0011403,7
Lethal short-trunk short stature,HP:0011404,8
Lethal short-trunk dwarfism,HP:0011404,8
Childhood onset short-limb short stature,HP:0011405,8
Short-limb dwarfism identifiable during childhood,HP:0011405,8
Infancy onset short-trunk short stature,HP:0011406,8
"Short-trunk dwarfism, identifiable in infancy",HP:0011406,8
Proportionate tall stature,HP:0011407,8
Moderate intrauterine growth retardation,HP:0011408,8
Abnormal placental membrane morphology,HP:0011409,7
Abnormality of placental membranes,HP:0011409,7
Caesarean section,HP:0011410,7
Forceps delivery,HP:0011411,7
Shoulder dystocia,HP:0011413,7
Hydropic placenta,HP:0011414,7
Hydrops of the placenta,HP:0011414,7
Calcified placenta,HP:0011415,7
Placental calcification,HP:0011415,7
Placental infarction,HP:0011416,7
Placental thromboembolism,HP:0011416,7
Long umbilical cord,HP:0011417,7
Abnormal insertion of umbilical cord,HP:0011418,7
Placental abruption,HP:0011419,7
Abruptio placentae,HP:0011419,7
Abnormal blood chloride concentration,HP:0011422,13
Abnormal blood Cl concentration,HP:0011422,13
Abnormal blood Cl- concentration,HP:0011422,13
Abnormality of chloride homeostasis,HP:0011422,13
Hyperchloremia,HP:0011423,13
Fetal ultrasound soft marker,HP:0011425,7
Foetal ultrasound soft marker,HP:0011425,7
Fetal choroid plexus cysts,HP:0011426,7
Foetal choroid plexus cysts,HP:0011426,7
Enlarged fetal cisterna magna,HP:0011427,7
Enlarged foetal cisterna magna,HP:0011427,7
Short fetal femur length,HP:0011428,7
Short fetal thigh bone length,HP:0011428,7
Short foetal femur length,HP:0011428,7
Short foetal thigh bone length,HP:0011428,7
Short fetal humerus length,HP:0011429,7
Short fetal long bone in upper arm length,HP:0011429,7
Short foetal humerus length,HP:0011429,7
Short foetal long bone in upper arm length,HP:0011429,7
Hypoplasia of fetal nasal bone,HP:0011430,7
Hypoplasia of foetal nasal bone,HP:0011430,7
Underdeveloped fetal nose bone,HP:0011430,7
Underdeveloped foetal nose bone,HP:0011430,7
Fetal fifth finger clinodactyly,HP:0011431,7
Fetal little finger curvature,HP:0011431,7
Fetal pinkie finger curvature,HP:0011431,7
Fetal pinky finger curvature,HP:0011431,7
Foetal fifth finger clinodactyly,HP:0011431,7
Foetal little finger curvature,HP:0011431,7
Foetal pinkie finger curvature,HP:0011431,7
Foetal pinky finger curvature,HP:0011431,7
Alcohol-induced rhabdomyolysis,HP:0011440,20
Abnormal medulla oblongata morphology,HP:0011441,4
Abnormality of the medulla oblongata,HP:0011441,4
Abnormality of the myencephalon,HP:0011441,4
Abnormal central motor function,HP:0011442,4
Abnormality of central motor function,HP:0011442,4
Decorticate rigidity,HP:0011444,20
Athetoid cerebral palsy,HP:0011445,4
Dyskinetic cerebral palsy,HP:0011445,4
Abnormality of mental function,HP:0011446,4
Abnormality of higher mental function,HP:0011446,4
Ankle clonus,HP:0011448,4
Abnormal rhythmic movements of ankle,HP:0011448,4
Knee clonus,HP:0011449,4
Patellar clonus,HP:0011449,4
Primary microcephaly,HP:0011451,1
Congenital decreased head circumference,HP:0011451,1
Congenital microcephaly,HP:0011451,1
Congenital small head,HP:0011451,1
Congenital small head circumference,HP:0011451,1
Congenital small skull,HP:0011451,1
Decreased head circumference present at birth,HP:0011451,1
Head circumference small for gestational age,HP:0011451,1
Microcephaly present at birth,HP:0011451,1
Small cranium present at birth,HP:0011451,1
Small head circumference present at birth,HP:0011451,1
Small head present at birth,HP:0011451,1
Small skull present at birth,HP:0011451,1
Functional abnormality of the middle ear,HP:0011452,3
Abnormal incus morphology,HP:0011453,3
Abnormality of the incus,HP:0011453,3
Abnormal malleus morphology,HP:0011454,3
Abnormality of the malleus,HP:0011454,3
Absent malleus,HP:0011455,3
Abdominal symptom,HP:0011458,17
Aganglionosis of the small intestine,HP:0011464,4
Duodenal aganglionosis,HP:0011465,4
Aplasia/Hypoplasia of the gallbladder,HP:0011466,17
Absent/small gallbladder,HP:0011466,17
Absent/underdeveloped gallbladder,HP:0011466,17
Absent gallbladder,HP:0011467,17
Agenesis of the gallbladder,HP:0011467,17
Aplasia of the gallbladder,HP:0011467,17
Facial tics,HP:0011468,1
Cramping of facial muscles,HP:0011468,1
Facial spasms,HP:0011468,1
Involuntary facial muscle spasms,HP:0011468,1
Jerking of facial muscles,HP:0011468,1
Mimic spasms,HP:0011468,1
Muscle spasm of face,HP:0011468,1
Myoclonus of facial muscles,HP:0011468,1
Spasms of facial muscles,HP:0011468,1
Twitching of facial muscles,HP:0011468,1
Nasal regurgitation,HP:0011469,17
Nasogastric tube feeding in infancy,HP:0011470,17
Gastrostomy tube feeding in infancy,HP:0011471,17
PEG-fed in infancy,HP:0011471,17
Abnormal small intestinal villus morphology,HP:0011472,17
Abnormal shape of small intestinal villus,HP:0011472,17
Abnormality of small intestinal villus morphology,HP:0011472,17
Villous atrophy,HP:0011473,17
Atrophy of small intestinal villi,HP:0011473,17
Biopsy shows villous atrophy,HP:0011473,17
Duodenal villous atrophy,HP:0011473,17
Small intestine biopsy shows villous atrophy,HP:0011473,17
Variable degree of villous atrophy,HP:0011473,17
Villous degeneration,HP:0011473,17
Childhood onset sensorineural hearing impairment,HP:0011474,3
Upbeat nystagmus,HP:0011477,2
True anophthalmia,HP:0011478,2
Complete anophthalmia,HP:0011478,2
Completely missing eyeball,HP:0011478,2
Total anophthalmia,HP:0011478,2
Abnormal lacrimal punctum morphology,HP:0011479,1
Abnormality of the lacrimal punctum,HP:0011479,1
Unilateral microphthalmos,HP:0011480,2
Abnormally small eyeball on one side,HP:0011480,2
Unilateral nanophthalmos,HP:0011480,2
Abnormal lacrimal duct morphology,HP:0011481,1
Abnormality of the lacrimal canaliculus,HP:0011481,1
Abnormality of the lacrimal duct,HP:0011481,1
Abnormal lacrimal gland morphology,HP:0011482,1
Abnormality of the lacrimal gland,HP:0011482,1
Anterior synechiae of the anterior chamber,HP:0011483,2
Anterior synechiae,HP:0011483,2
Cornea-iris adhesion,HP:0011483,2
Iridocorneal adhesions,HP:0011483,2
Iridocorneal synechia,HP:0011483,2
Posterior synechiae of the anterior chamber,HP:0011484,2
Iridolenticular adhesions,HP:0011484,2
Posterior synechiae,HP:0011484,2
Corneolenticular adhesion,HP:0011485,2
Abnormal corneal thickness,HP:0011486,2
Abnormality of corneal thickness,HP:0011486,2
Increased corneal thickness,HP:0011487,2
Abnormal corneal endothelium morphology,HP:0011488,2
Abnormality of corneal endothelium,HP:0011488,2
Abnormal migration of corneal endothelium,HP:0011489,2
Reduced number of corneal endothelial cells,HP:0011491,2
Abnormal corneal stroma morphology,HP:0011492,2
Abnormality of corneal stroma,HP:0011492,2
Central opacification of the cornea,HP:0011493,2
Generalized opacification of the cornea,HP:0011494,2
Generalised opacification of the cornea,HP:0011494,2
Abnormal corneal epithelium morphology,HP:0011495,2
Abnormality of corneal epithelium,HP:0011495,2
Corneal neovascularization,HP:0011496,2
Corneal neovascularisation,HP:0011496,2
Corneal pannus,HP:0011496,2
Corneal vascularization,HP:0011496,2
Limbal neovascularization,HP:0011496,2
New blood vessel formation in cornea,HP:0011496,2
Rubeosis iridis,HP:0011497,2
Iris neovascularization,HP:0011497,2
Neovascularization of the iris,HP:0011497,2
New blood vessel formation in iris,HP:0011497,2
Mydriasis,HP:0011499,2
Dilated pupil,HP:0011499,2
Polycoria,HP:0011500,2
Multiple pupils,HP:0011500,2
Anterior lenticonus,HP:0011501,2
Aplasia of the fovea,HP:0011503,2
Absent fovea,HP:0011503,2
Bull's eye maculopathy,HP:0011504,2
Annular macular dystrophy,HP:0011504,2
Chloroquine retinopathy,HP:0011504,2
Choroidal neovascularization,HP:0011506,2
Choroidal neovascular membrane,HP:0011506,2
Macular flecks,HP:0011507,2
Macular hole,HP:0011508,2
Drusen,HP:0011510,2
Macular schisis,HP:0011511,2
Hyperpigmentation of the fundus,HP:0011512,2
Hyperpigmented fundi,HP:0011512,2
Hyperpigmented fundus,HP:0011512,2
Retinal cavernous hemangioma,HP:0011513,2
Retinal cavernous angioma,HP:0011513,2
Retinal cavernous haemangioma,HP:0011513,2
Abnormality of binocular vision,HP:0011514,2
Achromatopsia,HP:0011516,2
Rod monochromacy,HP:0011516,2
Rod monochromatism,HP:0011516,2
Dichromacy,HP:0011518,2
Anomalous trichromacy,HP:0011519,2
Deuteranopia,HP:0011521,2
Green-blind,HP:0011521,2
Protanopia,HP:0011522,2
Red-blind,HP:0011522,2
Iris cyst,HP:0011523,2
Iris melanoma,HP:0011524,2
Iris nevus,HP:0011525,2
Eye freckle,HP:0011525,2
Abnormality of lens shape,HP:0011526,2
Lentiglobus,HP:0011527,2
Bulging of eye lens,HP:0011527,2
Solitary congenital hypertrophy of retinal pigment epithelium,HP:0011528,2
Single isolated CHRPE,HP:0011528,2
Single isolated congenital hypertrophy of retinal pigment epithelium,HP:0011528,2
Multiple bilateral congenital hypertrophy of retinal pigment epithelium,HP:0011529,2
Multiple bilateral CHRPE,HP:0011529,2
Retinal hole,HP:0011530,2
Retinal holes,HP:0011530,2
Snowflake vitreoretinal degeneration,HP:0011533,2
Snowflake retinal degeneration,HP:0011533,2
Abnormal spatial orientation of the cardiac segments,HP:0011534,11
Right atrial isomerism,HP:0011536,8
Left atrial isomerism,HP:0011537,8
Atrial situs inversus,HP:0011538,11
Atrial situs ambiguous,HP:0011539,11
Atrial heterotaxy,HP:0011539,11
Atrial situs ambiguus,HP:0011539,11
Criss-cross atrioventricular valves,HP:0011541,11
Criss-cross atrioventricular valves with superior-inferior ventricles,HP:0011542,11
Superior-inferior ventricles without criss-cross atrioventricular valves,HP:0011543,11
Abnormal atrioventricular connection,HP:0011546,11
Abnormal atrioventricular connexion,HP:0011546,11
Absent left sided atrioventricular connection,HP:0011547,11
Absent left sided atrioventricular connexion,HP:0011547,11
Absent right sided atrioventricular connection,HP:0011548,11
Absent right sided atrioventricular connexion,HP:0011548,11
Univentricular heart with absent left sided atrioventricular connection,HP:0011549,11
Univentricular heart with absent left sided atrioventricular connexion,HP:0011549,11
Biventricular heart with straddling right sided atrioventricular valve and absent left sided atrioventricular connection,HP:0011550,11
Right sided atrium to left ventricle and absent left sided atrioventricular connection,HP:0011551,11
Right sided atrium to left ventricle and absent left sided atrioventricular connexion,HP:0011551,11
Ambiguous atrioventricular connection,HP:0011552,11
Ambiguous atrioventricular connexion,HP:0011552,11
Discordant atrioventricular connection,HP:0011553,11
Discordant atrioventricular connexion,HP:0011553,11
Double inlet atrioventricular connection,HP:0011554,11
Double inlet atrioventricular connexion,HP:0011554,11
Double inlet left ventricle,HP:0011555,11
Double inlet to single ventricle of indeterminate morphology,HP:0011557,11
Overriding atrioventricular valve,HP:0011561,11
Straddling atrioventricular valve,HP:0011562,11
Abnormal ventriculoarterial connection,HP:0011563,11
Abnormal ventriculo-arterial connection,HP:0011563,11
Abnormal ventriculoarterial connexion,HP:0011563,11
Mitral valve arcade,HP:0011564,11
Hammock mitral valve,HP:0011564,11
Cor triatriatum dexter,HP:0011566,11
Cor triatriatum dextrum,HP:0011566,11
Double orifice mitral valve,HP:0011568,11
Cleft anterior mitral valve leaflet,HP:0011569,11
Parachute mitral valve,HP:0011571,11
Supramitral ring,HP:0011572,11
Membranous supravalvular mitral stenosis,HP:0011572,11
Supravalvular mitral ring,HP:0011572,11
Imperforate atrioventricular valve,HP:0011574,11
Unopened atrioventricular valve,HP:0011574,11
Imperforate tricuspid valve,HP:0011575,11
Unopened tricuspid valve,HP:0011575,11
Intermediate atrioventricular canal defect,HP:0011576,11
Intermediate atrioventricular septal defect,HP:0011576,11
Partial atrioventricular canal defect,HP:0011577,11
Incomplete atrioventricular septal defect,HP:0011577,11
Incomplete AVSD,HP:0011577,11
Partial atrioventricular septal defect,HP:0011577,11
Partial AVC defect,HP:0011577,11
Partial AVSD,HP:0011577,11
PAVSD,HP:0011577,11
Unbalanced atrioventricular canal defect,HP:0011579,11
AVC defect unbalanced,HP:0011579,11
AVC unbalanced,HP:0011579,11
Unbalanced atrioventricular septal defect,HP:0011579,11
Unbalanced AVC,HP:0011579,11
Unbalanced AVC defect,HP:0011579,11
Unbalanced AVSD,HP:0011579,11
Short chordae tendineae of the mitral valve,HP:0011580,11
Double outlet left ventricle,HP:0011581,11
Abdominal ectopia cordis,HP:0011582,11
Cervical ectopia cordis,HP:0011583,11
Thoracocervical ectopia cordis,HP:0011584,11
Thoracic ectopia cordis,HP:0011585,11
Thoracoabdominal ectopia cordis,HP:0011586,11
Abnormal branching pattern of the aortic arch,HP:0011587,11
Cervical aortic arch,HP:0011588,11
Common origin of the right brachiocephalic artery and left common carotid artery,HP:0011589,11
Bovine arch,HP:0011589,11
Common brachiocephalic trunk,HP:0011589,11
Ovine arch,HP:0011589,11
Double aortic arch,HP:0011590,11
Left aortic arch with cervical origin of the right subclavian artery,HP:0011591,11
Left aortic arch with isolated subclavian artery,HP:0011592,11
Right aortic arch with retroesophageal diverticulum of Kommerell,HP:0011594,11
Left aortic arch with retroesophageal right subclavian artery,HP:0011595,11
Left aortic arch with right descending aorta and right ductus arteriosus,HP:0011596,11
Right aortic arch with left descending aorta and left ductus arteriosus,HP:0011597,11
Right aortic arch with retroesophageal left subclavian artery,HP:0011598,11
Right aortic arch with aberrant left subclavian artery,HP:0011598,11
Right aortic arch with anomalous left subclavian artery,HP:0011598,11
Mesocardia,HP:0011599,11
Abnormal direction of ventricular apex,HP:0011600,11
Midline direction of ventricular apex,HP:0011602,11
Congenital malformation of the great arteries,HP:0011603,11
Aortopulmonary window,HP:0011604,11
Type III truncus arteriosus,HP:0011609,11
Persistent truncus arteriosus type III,HP:0011609,11
Type 3 truncus arteriosus,HP:0011609,11
Interrupted aortic arch,HP:0011611,11
Aortic arch obstruction,HP:0011611,11
Atretic transverse aortic arch,HP:0011611,11
Interrupted aortic arch type A,HP:0011612,11
Abnormal pulmonary situs morphology,HP:0011615,14
Abnormality of pulmonary situs,HP:0011615,14
Pulmonary situs inversus,HP:0011616,14
Pulmonary situs ambiguus,HP:0011617,14
Pulmonary situs ambiguus with bilateral morphologic right lungs,HP:0011618,14
Pulmonary situs ambiguus with bilateral morphologic left lungs,HP:0011619,14
Abnormality of abdominal situs,HP:0011620,8
Gerbode ventricular septal defect,HP:0011621,11
Left ventricular - right atrial communication,HP:0011621,11
Inlet ventricular septal defect,HP:0011622,11
Atrioventricular canal type ventricular septal defect,HP:0011622,11
Type 3 ventricular septal defect,HP:0011622,11
Apical muscular ventricular septal defect,HP:0011624,11
Multiple muscular ventricular septal defects,HP:0011625,11
Swiss cheese ventricular septal defect,HP:0011625,11
Scimitar anomaly,HP:0011626,11
Pulmonary venolobar syndrome,HP:0011626,11
Scimitar syndrome,HP:0011626,11
Aorto-ventricular tunnel,HP:0011627,11
Congenital defect of the pericardium,HP:0011628,11
Total absence of the pericardium,HP:0011629,11
Absent pericardium,HP:0011629,11
Congenital absence of the pericardium,HP:0011629,11
Partial right sided absence of pericardium,HP:0011632,11
Complete left sided absence of pericardium,HP:0011633,11
Absent lining around of left side of heart,HP:0011633,11
Partial diaphragmatic absence of pericardium,HP:0011635,11
Abnormal coronary artery origin,HP:0011636,11
Anomalous origin of coronary artery from the pulmonary artery,HP:0011637,11
Anomalous origin of right coronary artery from the pulmonary artery,HP:0011639,11
Single coronary artery origin,HP:0011640,11
Coronary artery fistula,HP:0011641,11
Coronary fistula,HP:0011641,11
Abnormal coronary sinus morphology,HP:0011642,11
Abnormality of the coronary sinus,HP:0011642,11
Coronary sinus diverticulum,HP:0011644,11
Diverticulum of the coronary sinus,HP:0011644,11
Dilatation of the sinus of Valsalva,HP:0011645,11
Aneurysm of the aortic sinus,HP:0011645,11
Aortic sinus aneurysm,HP:0011645,11
Sinus of Valsalva aneurysm,HP:0011645,11
Juxtaductal coarctation of the aorta,HP:0011646,11
Postductal coarctation of the aorta,HP:0011647,11
Postductal aortic coarctation,HP:0011647,11
Patent ductus arteriosus after birth at term,HP:0011648,11
Bilateral ductus arteriosus,HP:0011650,11
Bilateral ductus botalli,HP:0011650,11
Double outlet right ventricle with doubly committed ventricular septal defect and pulmonary stenosis,HP:0011651,11
DORV with doubly committed VSD and pulmonary stenosis,HP:0011651,11
Double outlet right ventricle with doubly committed ventricular septal defect without pulmonary stenosis,HP:0011652,11
DORV with doubly committed VSD,HP:0011652,11
"Double outlet right ventricle, doubly committed ventricular septal defect",HP:0011652,11
Double outlet right ventricle with non-committed ventricular septal defect and pulmonary stenosis,HP:0011653,11
DORV with non-committed VSD and pulmonary stenosis,HP:0011653,11
Double outlet right ventricle with non-committed ventricular septal defect without pulmonary stenosis,HP:0011654,11
DORV with non-committed VSD without pulmonary stenosis,HP:0011654,11
"Double outlet right ventricle, noncommitted ventricular septal defect",HP:0011654,11
Double outlet right ventricle with subaortic ventricular septal defect without pulmonary stenosis,HP:0011656,11
DORV with subaortic VSD without pulmonary stenosis,HP:0011656,11
Double outlet right ventricle with subpulmonary ventricular septal defect and pulmonary stenosis,HP:0011657,11
DORV with subpulmonary VSD and pulmonary stenosis,HP:0011657,11
Tetralogy of Fallot with absent pulmonary valve,HP:0011659,11
Tetralogy of Fallot with absent pulmonary valve syndrome,HP:0011659,11
Anomalous origin of one pulmonary artery from ascending aorta,HP:0011660,11
Hemitruncus,HP:0011660,11
Tricuspid atresia,HP:0011662,11
Tricuspid valve atresia,HP:0011662,11
Right ventricular cardiomyopathy,HP:0011663,11
"Cardiomyopathy, esp. right ventricular",HP:0011663,11
"Cardiomyopathy, right ventricular",HP:0011663,11
Left ventricular noncompaction cardiomyopathy,HP:0011664,11
Left ventricular non-compaction cardiomyopathy,HP:0011664,11
Takotsubo cardiomyopathy,HP:0011665,11
Broken-heart syndrome,HP:0011665,11
Bilateral superior vena cava with bridging vein,HP:0011667,11
Bilateral superior vena cava with no bridging vein,HP:0011668,11
Left superior vena cava draining directly to the left atrium,HP:0011669,11
Left superior vena cava draining to coronary sinus,HP:0011670,11
Interrupted inferior vena cava with azygous continuation,HP:0011671,11
Cardiac myxoma,HP:0011672,11
Cardiac teratoma,HP:0011674,0
Arrhythmia,HP:0011675,11
Abnormal heart rate,HP:0011675,11
Arrhythmias,HP:0011675,11
Cardiac arrhythmia,HP:0011675,11
Cardiac arrhythmias,HP:0011675,11
Cardiac rhythm disturbances,HP:0011675,11
Heart rhythm disorders,HP:0011675,11
Irregular heart beat,HP:0011675,11
Irregular heartbeat,HP:0011675,11
Tetralogy of Fallot with absent subarterial conus,HP:0011676,11
Tetralogy of Fallot with atrioventricular canal defect,HP:0011677,11
Tetralogy of Fallot with pulmonary atresia and major aortopulmonary collateral arteries,HP:0011678,11
Single ventricle of indeterminate morphology,HP:0011680,11
Subarterial ventricular septal defect,HP:0011681,11
Conal ventricular septal defect,HP:0011681,11
Doubly committed ventricular septal defect,HP:0011681,11
Infundibular ventricular septal defect,HP:0011681,11
Supracristal ventricular septal defect,HP:0011681,11
Type 1 ventricular septal defect,HP:0011681,11
Perimembranous ventricular septal defect,HP:0011682,11
Conoventricular ventricular septal defect,HP:0011682,11
Membranous ventricular septal defect,HP:0011682,11
Paramembranous ventricular septal defect,HP:0011682,11
Perimembraneous ventricular septal defect,HP:0011682,11
Type 2 ventricular septal defect,HP:0011682,11
"Ventricular septal defect, perimembranous",HP:0011682,11
Restrictive ventricular septal defect,HP:0011683,11
Infra-aortic superior vena cava,HP:0011685,11
Abnormal coronary artery course,HP:0011686,11
Anomalous coronary artery course,HP:0011686,11
AV nodal tachycardia,HP:0011687,11
Atrioventricular nodal tachycardia,HP:0011687,11
Supraventricular tachycardia with an accessory connection mediated pathway,HP:0011688,11
Atrioventricular re-entry tachycardia,HP:0011688,11
Supraventricular tachycardia with an accessory connexion mediated pathway,HP:0011688,11
Supraventricular tachycardia with a concealed accessory connection,HP:0011689,11
Supraventricular tachycardia with a concealed accessory connexion,HP:0011689,11
Permanent junctional reciprocating tachycardia,HP:0011690,11
Supraventricular tachycardia with a concealed accessory pathway on the left free wall,HP:0011691,11
Supraventricular tachycardia with a concealed accessory pathway on the right free wall,HP:0011692,11
Supraventricular tachycardia with a concealed accessory pathway on the septum,HP:0011693,11
Supraventricular tachycardia with a manifest accessory pathway on the left free wall,HP:0011696,11
Supraventricular tachycardia with a manifest accessory pathway on the right free wall,HP:0011697,11
Supraventricular tachycardia with a manifest accessory pathway on the septum,HP:0011698,11
Atrial reentry tachycardia,HP:0011699,11
Automatic atrial tachycardia,HP:0011700,11
Multifocal atrial tachycardia,HP:0011701,11
Chaotic atrial tachycardia,HP:0011701,11
Ectopic atrial tachycardia,HP:0011701,11
Abnormal electrophysiology of sinoatrial node origin,HP:0011702,11
Sick sinus syndrome,HP:0011704,11
Sinoatrial node disease,HP:0011704,11
First degree atrioventricular block,HP:0011705,11
Second degree atrioventricular block,HP:0011706,11
Mobitz I atrioventricular block,HP:0011707,11
Mobitz type 1 atrioventricular block,HP:0011707,11
Wenckebach block,HP:0011707,11
Atrioventricular dissociation,HP:0011709,11
Bundle branch block,HP:0011710,11
Bundle-branch block,HP:0011710,11
Left anterior fascicular block,HP:0011711,11
Left anterior hemiblock,HP:0011711,11
Left bundle branch block,HP:0011713,11
Libman-Sacks lesions,HP:0011714,11
Atrioventricular reentrant tachycardia,HP:0011717,11
AV nodal reentry tachycardia,HP:0011717,11
Supracardiac total anomalous pulmonary venous connection,HP:0011719,11
Supracardiac total anomalous pulmonary venous connexion,HP:0011719,11
"Total anomalous pulmonary venous connection, supracardiac",HP:0011719,11
Type 1 total anomalous pulmonary venous connection,HP:0011719,11
Cardiac total anomalous pulmonary venous connection,HP:0011720,11
Cardiac total anomalous pulmonary venous connexion,HP:0011720,11
"Total anomalous pulmonary venous connection, intracardiac",HP:0011720,11
Type 2 total anomalous pulmonary venous connection,HP:0011720,11
Infracardiac total anomalous pulmonary venous connection,HP:0011721,11
Infracardiac total anomalous pulmonary venous connexion,HP:0011721,11
Type 3 total anomalous pulmonary venous connection,HP:0011721,11
Uhl's anomaly,HP:0011724,11
Chaotic multifocal atrial tachycardia,HP:0011725,11
Abnormality of joint mobility,HP:0011729,20
Abnormal central sensory function,HP:0011730,4
Abnormality of central sensory function,HP:0011730,4
Abnormality of circulating cortisol level,HP:0011731,6
Abnormal adrenal morphology,HP:0011732,6
Abnormality of adrenal morphology,HP:0011732,6
Abnormality of adrenal physiology,HP:0011733,6
Central adrenal insufficiency,HP:0011734,6
Secondary adrenal insufficiency,HP:0011734,6
Adrenocorticotropin deficient adrenal insufficiency,HP:0011735,6
ACTH deficient adrenal insufficiency,HP:0011735,6
Primary hyperaldosteronism,HP:0011736,6
Corticotropin-releasing hormone deficient adrenal insufficiency,HP:0011737,6
CRH deficient adrenal insufficiency,HP:0011737,6
Tertiary adrenal insufficiency,HP:0011737,6
Corticotropin-releasing hormone receptor defect,HP:0011738,6
Corticotropin-releasing hormone receptor (CRHR) resistance,HP:0011738,6
CRHR defect,HP:0011738,6
Dexamethasone-suppressible primary hyperaldosteronism,HP:0011739,6
Familial primary hyperaldosteronism type 1,HP:0011739,6
Glucocorticoid-remediable familial primary aldosteronism,HP:0011739,6
Glucocortocoid-insensitive primary hyperaldosteronism,HP:0011740,6
Familial primary hyperaldosteronism type 2,HP:0011740,6
Ectopic adrenal gland,HP:0011742,6
Abnormal adrenal gland position,HP:0011742,6
Abnormality of the anterior pituitary,HP:0011747,4
Pituitary disease,HP:0011747,4
Adrenocorticotropic hormone deficiency,HP:0011748,4
ACTH deficiency,HP:0011748,4
Corticotropin deficiency,HP:0011748,4
Adrenocorticotropic hormone excess,HP:0011749,4
ACTH excess,HP:0011749,4
Neoplasm of the anterior pituitary,HP:0011750,4
Neoplasm of the adenohypophysis,HP:0011750,4
Neoplasm of the pars anterior,HP:0011750,4
Abnormal posterior pituitary morphogenesis,HP:0011751,4
Abnormality of the neurohypophysis,HP:0011751,4
Abnormality of the posterior pituitary,HP:0011751,4
Neoplasm of the posterior pituitary,HP:0011752,4
Neoplasm of the neurohypophysis,HP:0011752,4
Posterior pituitary dysgenesis,HP:0011753,4
Neurohypophysis dysplasia,HP:0011753,4
Posterior pituitary dysplasia,HP:0011753,4
Pituicytoma,HP:0011754,4
Ectopic posterior pituitary,HP:0011755,4
Ectopic neurohypophysis,HP:0011755,4
Ectopic posterior pituitary lobe,HP:0011755,4
Posterior pituitary agenesis,HP:0011756,4
Neurohypophysis agenesis,HP:0011756,4
Posterior pituitary hypoplasia,HP:0011757,4
Neurohypophysis hypoplasia,HP:0011757,4
Pituitary acidophilic stem cell adenoma,HP:0011758,4
Pituitary null cell adenoma,HP:0011761,4
Clinically silent pituitary adenoma,HP:0011761,4
Hormonally silent pituitary adenoma,HP:0011761,4
Non-functional pituitary adenoma,HP:0011761,4
Silent pituitary adenoma,HP:0011761,4
Pituitary thyrotropic cell adenoma,HP:0011762,4
Pituitary thyrotropinoma,HP:0011762,4
Pituitary carcinoma,HP:0011763,4
Pituitary spindle cell oncocytoma,HP:0011764,4
Abnormal parathyroid morphology,HP:0011766,6
Abnormality of the parathyroid morphology,HP:0011766,6
Parathyroid dysgenesis,HP:0011768,6
Ectopic parathyroid,HP:0011769,6
Tertiary hyperparathyroidism,HP:0011770,6
Autoimmune hypoparathyroidism,HP:0011771,6
Abnormal thyroid morphology,HP:0011772,6
Abnormal shape of thyroid gland,HP:0011772,6
Abnormality of thyroid morphology,HP:0011772,6
Uninodular goiter,HP:0011773,6
Uninodular goitre,HP:0011773,6
Thyroid follicular adenoma,HP:0011774,6
Thyroid macrofollicular adenoma,HP:0011775,6
Thyroid microfollicular adenoma,HP:0011776,6
Thyroid papillary adenoma,HP:0011777,6
Thyroid atypical adenoma,HP:0011778,6
Thyroid hemiagenesis,HP:0011780,6
Thyroid C cell hyperplasia,HP:0011781,6
Thyroid crisis,HP:0011782,6
Thyrotoxicosis from ectopic thyroid tissue,HP:0011783,6
Thyrotoxicosis with toxic multinodular goiter,HP:0011785,6
